id,customer_id,product_id,status,purchase_date,estimated_delivery_date,delivered_date
2388,303,798,delivered,2023-11-07,2023-11-19,2023-11-10
2389,2000,780,cancelled,2023-07-05,2023-07-17,
2390,869,803,cancelled,2024-09-14,2024-09-23,
2391,1979,845,delivered,2025-05-22,2025-06-03,2025-06-08
2392,84,180,shipped,2023-07-29,2023-08-07,
2393,1798,415,delivered,2024-11-16,2024-11-25,2024-11-30
2394,1683,870,shipped,2023-08-12,2023-08-26,
2395,1977,235,cancelled,2025-02-11,2025-02-15,
2396,1477,855,processing,2025-05-05,2025-05-16,
2397,1411,708,shipped,2024-01-29,2024-02-06,
2398,1531,820,shipped,2024-12-27,2024-12-31,
2399,1281,80,delivered,2024-01-29,2024-02-01,2024-02-13
2400,570,647,cancelled,2025-01-03,2025-01-16,
2401,1916,22,processing,2024-07-01,2024-07-04,
2402,934,477,delivered,2023-11-29,2023-12-02,2023-12-04
2403,1551,843,delivered,2025-03-08,2025-03-14,2025-03-25
2404,1186,440,processing,2024-01-18,2024-01-24,
2405,1981,737,cancelled,2023-07-13,2023-07-27,
2406,1187,570,processing,2024-11-27,2024-12-08,
2407,1856,93,delivered,2024-01-22,2024-02-05,2024-02-07
2408,1009,192,delivered,2025-05-02,2025-05-16,2025-05-06
2409,793,103,shipped,2023-11-18,2023-11-21,
2410,792,396,processing,2023-12-24,2023-12-29,
2411,1548,7,processing,2024-12-11,2024-12-16,
2412,1810,640,processing,2024-06-06,2024-06-16,
2413,1295,567,delivered,2025-03-15,2025-03-19,2025-03-19
2414,492,231,cancelled,2023-06-26,2023-07-04,
2415,208,874,delivered,2024-11-11,2024-11-24,2024-11-23
2416,1563,574,shipped,2023-07-29,2023-08-04,
2417,1608,240,delivered,2025-05-03,2025-05-15,2025-05-09
2418,1084,90,delivered,2024-09-04,2024-09-12,2024-09-08
2419,430,232,delivered,2025-04-03,2025-04-10,2025-04-09
2420,985,457,shipped,2025-04-20,2025-05-04,
2421,1681,233,processing,2024-05-28,2024-06-08,
2422,1629,354,cancelled,2024-09-01,2024-09-12,
2423,1333,333,cancelled,2024-12-21,2024-12-24,
2424,520,439,shipped,2024-07-08,2024-07-13,
2425,591,375,processing,2025-03-01,2025-03-04,
2426,1051,292,processing,2023-12-21,2023-12-29,
2427,1710,345,shipped,2024-12-31,2025-01-14,
2428,1586,664,delivered,2025-04-14,2025-04-19,2025-04-24
2429,199,428,processing,2025-01-21,2025-01-24,
2430,387,657,cancelled,2023-07-31,2023-08-08,
2431,349,130,shipped,2024-02-02,2024-02-09,
2432,960,141,cancelled,2024-04-02,2024-04-16,
2433,1964,415,delivered,2023-09-01,2023-09-15,2023-09-21
2434,693,93,shipped,2024-10-01,2024-10-11,
2435,1560,626,cancelled,2024-04-05,2024-04-09,
2436,1852,284,cancelled,2024-06-13,2024-06-23,
2437,378,956,delivered,2025-03-23,2025-04-06,2025-04-11
2438,899,923,shipped,2024-06-25,2024-07-02,
2439,916,655,processing,2024-08-20,2024-08-30,
2440,1582,223,processing,2023-10-30,2023-11-13,
2441,527,744,cancelled,2024-04-09,2024-04-21,
2442,1177,463,delivered,2024-11-17,2024-11-23,2024-11-29
2443,734,545,cancelled,2025-05-25,2025-05-31,
2444,206,276,delivered,2024-04-08,2024-04-20,2024-04-22
2445,455,682,processing,2025-01-09,2025-01-15,
2446,1297,140,cancelled,2024-08-25,2024-09-07,
2447,1918,357,cancelled,2024-08-18,2024-08-26,
2448,1260,713,delivered,2023-10-16,2023-10-22,2023-11-03
2449,1876,23,shipped,2024-02-29,2024-03-11,
2450,1764,968,delivered,2025-01-16,2025-01-27,2025-01-27
2451,521,736,shipped,2024-11-02,2024-11-07,
2452,1702,880,processing,2024-03-20,2024-03-29,
2453,1968,270,cancelled,2024-05-06,2024-05-20,
2454,1017,859,cancelled,2023-11-07,2023-11-14,
2455,956,665,delivered,2024-09-17,2024-10-01,2024-10-03
2456,1855,333,delivered,2024-05-02,2024-05-13,2024-05-20
2457,726,85,processing,2024-04-09,2024-04-13,
2458,1014,621,processing,2024-06-22,2024-06-27,
2459,501,31,shipped,2024-03-20,2024-04-01,
2460,117,741,processing,2025-02-09,2025-02-16,
2461,386,240,processing,2024-02-07,2024-02-21,
2462,1368,890,processing,2023-10-17,2023-10-24,
2463,584,363,processing,2025-03-18,2025-03-30,
2464,395,822,shipped,2024-11-28,2024-12-12,
2465,1088,389,processing,2025-01-28,2025-02-06,
2466,1741,653,shipped,2025-05-15,2025-05-25,
2467,721,668,delivered,2024-07-13,2024-07-23,2024-07-28
2468,72,299,cancelled,2024-11-30,2024-12-03,
2469,1813,857,delivered,2024-08-19,2024-08-22,2024-08-24
2470,274,371,processing,2024-05-06,2024-05-11,
2471,1344,99,cancelled,2024-03-30,2024-04-02,
2472,338,47,processing,2024-05-25,2024-05-28,
2473,1390,999,processing,2023-08-31,2023-09-12,
2474,1519,839,delivered,2024-10-04,2024-10-14,2024-10-09
2475,607,422,processing,2024-01-07,2024-01-10,
2476,166,480,delivered,2025-05-12,2025-05-23,2025-05-31
2477,1568,579,processing,2023-10-09,2023-10-13,
2478,11,62,shipped,2024-03-09,2024-03-20,
2479,1325,109,cancelled,2025-06-12,2025-06-21,
2480,729,679,delivered,2024-03-29,2024-04-09,2024-04-06
2481,801,549,delivered,2024-11-07,2024-11-12,2024-11-22
2482,102,119,cancelled,2024-06-21,2024-06-24,
2483,1449,598,delivered,2024-06-09,2024-06-12,2024-06-25
2484,1416,382,cancelled,2025-01-30,2025-02-12,
2485,779,392,shipped,2024-08-16,2024-08-28,
2486,214,977,processing,2025-04-24,2025-05-02,
2487,1715,52,shipped,2024-12-04,2024-12-13,
2488,1112,603,processing,2023-10-30,2023-11-10,
2489,1577,289,cancelled,2025-05-16,2025-05-24,
2490,401,337,shipped,2023-07-28,2023-08-04,
2491,588,810,processing,2024-03-17,2024-03-21,
2492,889,204,cancelled,2024-07-22,2024-07-26,
2493,1070,880,processing,2025-06-07,2025-06-17,
2494,1696,238,delivered,2025-04-22,2025-04-25,2025-05-01
2495,1487,382,delivered,2024-10-22,2024-11-01,2024-11-06
2496,592,667,cancelled,2023-10-15,2023-10-28,
2497,1334,752,processing,2024-10-02,2024-10-14,
2498,1110,136,delivered,2024-03-16,2024-03-29,2024-03-28
2499,92,407,shipped,2024-08-17,2024-08-26,
2500,1684,508,processing,2024-10-28,2024-11-06,
2501,673,362,processing,2025-04-01,2025-04-08,
2502,714,381,delivered,2025-01-23,2025-01-28,2025-02-08
2503,936,881,delivered,2023-10-26,2023-11-04,2023-11-09
2504,1952,576,cancelled,2025-04-16,2025-04-25,
2505,242,635,processing,2025-03-06,2025-03-15,
2506,1889,254,shipped,2024-09-12,2024-09-26,
2507,2,477,delivered,2023-10-11,2023-10-24,2023-10-26
2508,225,114,processing,2025-03-20,2025-03-24,
2509,801,20,delivered,2025-03-01,2025-03-06,2025-03-06
2510,1769,528,cancelled,2023-12-01,2023-12-06,
2511,1997,145,processing,2025-03-26,2025-04-01,
2512,1950,208,processing,2024-12-14,2024-12-28,
2513,1953,531,cancelled,2024-04-27,2024-05-08,
2514,589,376,shipped,2023-08-27,2023-09-08,
2515,116,504,delivered,2025-03-25,2025-03-28,2025-04-06
2516,1690,904,cancelled,2024-05-15,2024-05-29,
2517,918,166,processing,2025-05-09,2025-05-18,
2518,1127,550,cancelled,2023-09-19,2023-09-28,
2519,194,181,processing,2024-07-18,2024-07-31,
2520,1190,861,cancelled,2024-08-20,2024-08-26,
2521,871,617,shipped,2023-07-27,2023-08-09,
2522,90,612,processing,2024-08-01,2024-08-04,
2523,1710,602,cancelled,2023-09-13,2023-09-18,
2524,122,927,shipped,2024-09-13,2024-09-20,
2525,143,812,shipped,2023-06-28,2023-07-12,
2526,994,444,delivered,2024-01-08,2024-01-12,2024-01-23
2527,106,332,processing,2025-06-19,2025-06-28,
2528,887,503,delivered,2024-08-25,2024-09-06,2024-09-06
2529,428,913,shipped,2024-11-22,2024-12-04,
2530,1329,79,delivered,2023-10-30,2023-11-08,2023-11-09
2531,1896,585,delivered,2025-01-19,2025-02-02,2025-02-01
2532,1995,935,cancelled,2023-12-18,2023-12-30,
2533,317,938,delivered,2024-12-07,2024-12-14,2024-12-13
2534,1987,688,shipped,2024-12-27,2025-01-10,
2535,635,396,delivered,2025-02-25,2025-03-09,2025-03-14
2536,1926,608,processing,2024-03-11,2024-03-19,
2537,9,857,cancelled,2024-07-08,2024-07-11,
2538,774,103,shipped,2023-09-23,2023-09-29,
2539,1097,402,delivered,2024-03-03,2024-03-09,2024-03-07
2540,1383,975,processing,2025-01-13,2025-01-26,
2541,223,224,shipped,2025-04-04,2025-04-14,
2542,1440,518,delivered,2025-03-04,2025-03-08,2025-03-08
2543,553,634,cancelled,2024-04-09,2024-04-12,
2544,1394,236,delivered,2024-08-23,2024-09-01,2024-08-27
2545,716,427,shipped,2025-06-21,2025-06-29,
2546,1288,116,shipped,2024-04-26,2024-05-03,
2547,1864,163,shipped,2024-08-04,2024-08-18,
2548,1714,226,processing,2024-11-16,2024-11-26,
2549,1884,230,delivered,2025-03-22,2025-04-04,2025-03-26
2550,1342,182,delivered,2024-04-25,2024-04-29,2024-05-10
2551,1108,249,delivered,2023-12-12,2023-12-16,2023-12-17
2552,1342,318,cancelled,2024-09-15,2024-09-26,
2553,111,965,processing,2024-03-23,2024-03-26,
2554,251,210,processing,2025-01-27,2025-02-04,
2555,383,656,cancelled,2024-05-06,2024-05-11,
2556,7,392,processing,2024-12-10,2024-12-17,
2557,459,857,cancelled,2025-01-28,2025-02-07,
2558,1108,96,shipped,2023-09-15,2023-09-24,
2559,208,894,shipped,2023-12-17,2023-12-31,
2560,900,858,processing,2024-11-03,2024-11-09,
2561,1414,756,shipped,2024-11-06,2024-11-16,
2562,1338,86,shipped,2024-06-11,2024-06-24,
2563,22,415,shipped,2023-10-23,2023-11-05,
2564,410,394,delivered,2025-04-03,2025-04-15,2025-04-16
2565,895,696,shipped,2024-12-15,2024-12-28,
2566,515,633,delivered,2025-05-20,2025-05-24,2025-05-26
2567,1151,844,cancelled,2025-01-30,2025-02-08,
2568,809,501,cancelled,2023-11-18,2023-11-25,
2569,1724,604,cancelled,2025-01-01,2025-01-14,
2570,874,582,cancelled,2023-06-25,2023-07-03,
2571,14,916,cancelled,2025-05-18,2025-05-23,
2572,971,133,shipped,2025-03-02,2025-03-15,
2573,978,791,shipped,2024-07-20,2024-08-01,
2574,1014,649,shipped,2025-03-07,2025-03-16,
2575,1036,314,cancelled,2023-09-16,2023-09-25,
2576,87,699,cancelled,2024-07-13,2024-07-17,
2577,1548,221,delivered,2023-10-15,2023-10-18,2023-11-03
2578,909,976,processing,2025-06-05,2025-06-17,
2579,1561,438,shipped,2023-08-20,2023-08-24,
2580,1325,46,processing,2024-12-15,2024-12-29,
2581,1267,790,cancelled,2024-02-18,2024-02-28,
2582,122,192,cancelled,2023-12-29,2024-01-11,
2583,1171,520,cancelled,2025-02-01,2025-02-13,
2584,1591,379,processing,2024-05-05,2024-05-10,
2585,750,788,delivered,2024-02-15,2024-02-28,2024-02-18
2586,1380,691,cancelled,2025-03-26,2025-04-01,
2587,685,334,delivered,2023-12-04,2023-12-14,2023-12-24
2588,1928,39,delivered,2024-08-18,2024-08-23,2024-09-06
2589,1757,293,shipped,2024-11-01,2024-11-09,
2590,1655,690,processing,2023-09-08,2023-09-12,
2591,309,162,cancelled,2025-03-18,2025-03-23,
2592,695,331,delivered,2023-11-20,2023-11-23,2023-12-09
2593,288,886,processing,2023-07-13,2023-07-24,
2594,307,104,processing,2023-07-07,2023-07-13,
2595,1836,161,cancelled,2023-07-19,2023-07-27,
2596,1618,799,shipped,2024-02-09,2024-02-18,
2597,1990,635,shipped,2023-09-27,2023-10-01,
2598,914,54,delivered,2023-12-02,2023-12-12,2023-12-14
2599,1747,940,shipped,2023-11-16,2023-11-30,
2600,662,34,shipped,2025-03-28,2025-04-08,
2601,549,242,shipped,2025-02-16,2025-02-28,
2602,1376,967,processing,2024-12-04,2024-12-17,
2603,312,890,cancelled,2023-08-19,2023-08-23,
2604,873,113,processing,2023-08-16,2023-08-23,
2605,1083,318,processing,2024-01-07,2024-01-11,
2606,1667,23,cancelled,2024-06-10,2024-06-23,
2607,924,558,processing,2023-09-25,2023-10-02,
2608,1738,824,delivered,2024-05-17,2024-05-26,2024-05-22
2609,755,647,delivered,2024-03-28,2024-04-05,2024-04-12
2610,35,118,processing,2024-11-19,2024-11-25,
2611,445,985,shipped,2024-05-03,2024-05-07,
2612,93,701,processing,2023-07-03,2023-07-12,
2613,1974,643,shipped,2024-12-18,2025-01-01,
2614,1983,934,processing,2024-10-01,2024-10-13,
2615,1231,212,delivered,2024-02-13,2024-02-24,2024-02-26
2616,353,418,shipped,2024-03-17,2024-03-20,
2617,903,113,delivered,2024-04-21,2024-04-26,2024-05-06
2618,1356,44,processing,2024-04-11,2024-04-20,
2619,1841,128,cancelled,2023-12-03,2023-12-14,
2620,862,876,shipped,2024-02-15,2024-02-22,
2621,1749,158,shipped,2024-05-22,2024-05-31,
2622,159,785,processing,2024-10-17,2024-10-29,
2623,1978,827,processing,2024-09-25,2024-10-04,
2624,957,394,shipped,2025-06-08,2025-06-14,
2625,24,867,cancelled,2024-06-30,2024-07-07,
2626,404,852,processing,2024-10-30,2024-11-03,
2627,805,512,processing,2024-10-14,2024-10-24,
2628,516,914,processing,2024-09-27,2024-10-11,
2629,732,45,cancelled,2023-07-27,2023-07-30,
2630,1388,108,shipped,2024-12-03,2024-12-07,
2631,1406,219,delivered,2024-07-10,2024-07-24,2024-07-13
2632,532,443,processing,2023-07-19,2023-07-24,
2633,956,830,cancelled,2024-07-17,2024-07-26,
2634,152,315,shipped,2024-02-28,2024-03-07,
2635,1586,177,shipped,2024-03-24,2024-04-02,
2636,1713,228,cancelled,2023-07-19,2023-08-01,
2637,947,703,processing,2024-01-09,2024-01-16,
2638,608,983,delivered,2024-12-20,2024-12-26,2024-12-31
2639,1641,672,processing,2024-06-26,2024-07-05,
2640,420,906,shipped,2025-04-23,2025-04-28,
2641,1274,267,delivered,2025-03-05,2025-03-17,2025-03-16
2642,1141,870,processing,2024-04-18,2024-04-27,
2643,866,838,delivered,2025-01-29,2025-02-02,2025-02-11
2644,1536,379,cancelled,2024-08-16,2024-08-30,
2645,1764,489,processing,2025-02-11,2025-02-25,
2646,578,702,shipped,2023-09-09,2023-09-19,
2647,335,687,shipped,2024-05-18,2024-06-01,
2648,1442,290,delivered,2024-12-10,2024-12-18,2024-12-15
2649,932,996,cancelled,2024-09-23,2024-10-07,
2650,1798,357,processing,2024-10-18,2024-10-23,
2651,295,657,cancelled,2025-05-09,2025-05-14,
2652,1962,744,cancelled,2024-03-23,2024-03-30,
2653,755,872,delivered,2024-12-07,2024-12-12,2024-12-27
2654,1395,950,delivered,2024-07-09,2024-07-17,2024-07-27
2655,186,204,processing,2023-07-16,2023-07-20,
2656,1270,213,shipped,2024-04-15,2024-04-25,
2657,637,552,processing,2023-07-25,2023-08-07,
2658,1292,787,cancelled,2024-07-07,2024-07-21,
2659,1667,323,delivered,2025-02-03,2025-02-16,2025-02-11
2660,1261,594,cancelled,2025-05-28,2025-06-08,
2661,530,181,delivered,2023-08-31,2023-09-09,2023-09-06
2662,1576,499,shipped,2024-06-27,2024-07-02,
2663,21,320,cancelled,2024-01-06,2024-01-19,
2664,911,83,delivered,2024-08-20,2024-09-01,2024-09-06
2665,1761,303,processing,2023-09-04,2023-09-10,
2666,867,262,processing,2023-08-28,2023-09-11,
2667,794,784,processing,2024-01-01,2024-01-13,
2668,1544,200,cancelled,2025-01-07,2025-01-11,
2669,100,240,delivered,2025-03-31,2025-04-11,2025-04-09
2670,752,914,delivered,2024-12-31,2025-01-07,2025-01-05
2671,478,692,delivered,2024-10-27,2024-11-10,2024-11-09
2672,1623,944,cancelled,2025-06-10,2025-06-14,
2673,1322,683,delivered,2023-09-06,2023-09-18,2023-09-25
2674,940,295,shipped,2024-06-12,2024-06-20,
2675,526,512,cancelled,2024-04-15,2024-04-24,
2676,334,689,shipped,2025-01-26,2025-01-30,
2677,2,881,shipped,2024-03-13,2024-03-16,
2678,375,396,processing,2023-12-29,2024-01-07,
2679,293,749,cancelled,2024-10-05,2024-10-08,
2680,837,138,delivered,2024-06-23,2024-06-28,2024-07-06
2681,1958,839,shipped,2023-07-21,2023-07-27,
2682,1005,878,cancelled,2024-03-01,2024-03-05,
2683,553,823,delivered,2024-02-20,2024-02-29,2024-02-25
2684,318,129,processing,2024-08-27,2024-09-03,
2685,1526,49,cancelled,2025-02-17,2025-02-20,
2686,1852,676,cancelled,2024-12-22,2025-01-05,
2687,381,789,cancelled,2025-04-18,2025-05-02,
2688,1647,293,delivered,2024-06-09,2024-06-19,2024-06-19
2689,14,628,shipped,2023-12-10,2023-12-22,
2690,504,536,shipped,2024-10-13,2024-10-22,
2691,231,311,cancelled,2024-05-08,2024-05-14,
2692,1108,537,cancelled,2023-09-06,2023-09-10,
2693,130,903,delivered,2023-07-02,2023-07-11,2023-07-22
2694,1767,639,processing,2024-12-07,2024-12-20,
2695,838,234,cancelled,2023-10-02,2023-10-06,
2696,1169,209,cancelled,2024-09-27,2024-10-05,
2697,891,605,processing,2025-04-25,2025-04-28,
2698,1881,94,cancelled,2024-11-30,2024-12-09,
2699,28,327,shipped,2025-02-20,2025-03-01,
2700,66,225,cancelled,2023-07-16,2023-07-30,
2701,1187,967,shipped,2025-06-20,2025-06-26,
2702,1253,890,delivered,2024-07-22,2024-07-28,2024-07-31
2703,261,792,delivered,2024-06-04,2024-06-16,2024-06-19
2704,1473,11,shipped,2023-08-17,2023-08-24,
2705,1448,329,shipped,2024-07-18,2024-07-22,
2706,460,12,processing,2023-11-12,2023-11-23,
2707,1976,35,shipped,2024-06-18,2024-06-30,
2708,1700,447,shipped,2024-01-24,2024-01-30,
2709,301,452,cancelled,2024-12-17,2024-12-30,
2710,919,740,processing,2024-09-05,2024-09-16,
2711,1327,220,shipped,2024-04-21,2024-04-26,
2712,287,441,shipped,2025-03-08,2025-03-19,
2713,1419,653,shipped,2025-06-12,2025-06-15,
2714,1034,535,cancelled,2024-08-14,2024-08-23,
2715,1731,595,cancelled,2024-11-13,2024-11-19,
2716,630,229,cancelled,2025-01-07,2025-01-16,
2717,270,935,delivered,2023-08-01,2023-08-13,2023-08-20
2718,592,344,cancelled,2024-01-07,2024-01-15,
2719,1994,80,shipped,2024-09-21,2024-09-27,
2720,1629,353,cancelled,2023-09-24,2023-09-30,
2721,1802,396,cancelled,2024-12-18,2024-12-28,
2722,844,290,processing,2024-07-30,2024-08-08,
2723,862,455,shipped,2024-07-10,2024-07-16,
2724,1385,843,cancelled,2023-11-07,2023-11-20,
2725,1281,671,delivered,2025-05-25,2025-06-02,2025-06-13
2726,133,989,processing,2024-06-09,2024-06-17,
2727,1300,128,cancelled,2024-02-07,2024-02-10,
2728,1800,702,processing,2025-04-17,2025-04-21,
2729,1707,909,processing,2023-10-29,2023-11-04,
2730,972,543,delivered,2023-07-25,2023-08-02,2023-07-27
2731,513,898,delivered,2024-02-05,2024-02-13,2024-02-15
2732,313,359,delivered,2024-10-03,2024-10-06,2024-10-05
2733,576,527,shipped,2024-03-08,2024-03-18,
2734,886,313,processing,2024-05-21,2024-05-25,
2735,1308,75,cancelled,2023-09-18,2023-09-25,
2736,1145,546,delivered,2024-12-09,2024-12-15,2024-12-16
2737,1131,871,delivered,2023-10-23,2023-10-30,2023-11-02
2738,1957,196,processing,2025-04-05,2025-04-12,
2739,687,843,processing,2023-08-23,2023-09-04,
2740,1228,29,processing,2023-11-26,2023-12-06,
2741,165,706,cancelled,2024-07-03,2024-07-15,
2742,305,16,shipped,2024-07-06,2024-07-15,
2743,1521,423,shipped,2024-01-04,2024-01-18,
2744,1656,589,delivered,2023-06-29,2023-07-10,2023-07-10
2745,1580,805,shipped,2024-04-20,2024-05-04,
2746,1848,593,cancelled,2025-02-16,2025-03-01,
2747,156,405,shipped,2025-01-23,2025-01-26,
2748,1391,940,cancelled,2025-03-12,2025-03-20,
2749,1743,636,delivered,2024-11-13,2024-11-21,2024-11-25
2750,1926,531,processing,2025-05-28,2025-06-01,
2751,620,967,cancelled,2023-11-09,2023-11-22,
2752,1275,614,processing,2025-02-13,2025-02-23,
2753,957,904,delivered,2024-04-12,2024-04-20,2024-04-25
2754,1940,77,cancelled,2023-07-29,2023-08-11,
2755,1906,229,cancelled,2024-02-14,2024-02-26,
2756,334,962,shipped,2023-11-13,2023-11-24,
2757,1666,297,cancelled,2023-12-15,2023-12-27,
2758,969,510,delivered,2024-03-15,2024-03-22,2024-03-17
2759,511,715,processing,2025-04-27,2025-05-06,
2760,1317,984,cancelled,2024-12-06,2024-12-14,
2761,1044,966,delivered,2024-09-20,2024-10-03,2024-09-27
2762,282,573,delivered,2025-04-11,2025-04-18,2025-04-17
2763,797,538,cancelled,2024-07-12,2024-07-20,
2764,1025,583,shipped,2023-12-19,2023-12-25,
2765,119,615,cancelled,2024-12-30,2025-01-04,
2766,1059,979,cancelled,2024-06-04,2024-06-07,
2767,198,326,shipped,2025-03-13,2025-03-16,
2768,485,363,delivered,2024-12-20,2024-12-28,2025-01-09
2769,1781,669,cancelled,2025-06-02,2025-06-13,
2770,1083,875,shipped,2023-09-23,2023-10-03,
2771,837,359,processing,2023-09-11,2023-09-25,
2772,1185,706,processing,2023-10-30,2023-11-03,
2773,1009,787,shipped,2023-10-11,2023-10-22,
2774,691,324,delivered,2023-10-05,2023-10-15,2023-10-19
2775,1230,698,shipped,2025-01-20,2025-02-03,
2776,1036,326,delivered,2024-10-07,2024-10-18,2024-10-11
2777,490,625,processing,2024-09-04,2024-09-10,
2778,276,825,cancelled,2023-07-13,2023-07-24,
2779,693,165,shipped,2024-05-30,2024-06-03,
2780,242,573,processing,2024-07-14,2024-07-17,
2781,1240,604,cancelled,2024-04-04,2024-04-15,
2782,1275,798,processing,2025-03-02,2025-03-14,
2783,1835,455,shipped,2024-12-18,2024-12-28,
2784,126,969,shipped,2024-05-23,2024-06-01,
2785,217,153,cancelled,2023-07-10,2023-07-20,
2786,1330,737,shipped,2024-12-26,2025-01-09,
2787,1821,127,processing,2024-08-05,2024-08-08,
2788,1209,193,cancelled,2025-05-22,2025-06-02,
2789,1063,627,cancelled,2024-12-14,2024-12-28,
2790,1247,774,processing,2024-04-06,2024-04-18,
2791,1208,530,delivered,2024-10-30,2024-11-12,2024-11-05
2792,495,10,cancelled,2024-08-20,2024-08-31,
2793,427,92,delivered,2023-09-15,2023-09-29,2023-09-17
2794,1202,139,processing,2024-05-15,2024-05-28,
2795,919,481,processing,2024-06-26,2024-07-07,
2796,1452,449,cancelled,2023-07-21,2023-07-29,
2797,1318,333,shipped,2024-01-27,2024-02-02,
2798,1876,869,cancelled,2024-05-28,2024-06-01,
2799,151,340,shipped,2024-08-30,2024-09-12,
2800,384,961,delivered,2024-12-21,2024-12-27,2024-12-25
2801,1662,52,shipped,2024-05-17,2024-05-26,
2802,1837,707,cancelled,2023-08-15,2023-08-18,
2803,308,466,shipped,2023-08-14,2023-08-25,
2804,1360,718,processing,2023-08-31,2023-09-05,
2805,1970,799,delivered,2024-01-15,2024-01-21,2024-02-02
2806,746,475,processing,2025-05-06,2025-05-20,
2807,892,401,processing,2024-11-22,2024-11-29,
2808,375,439,processing,2024-03-28,2024-04-11,
2809,1032,878,processing,2024-06-27,2024-07-02,
2810,1365,605,shipped,2024-05-01,2024-05-07,
2811,129,932,processing,2024-07-22,2024-07-29,
2812,1015,997,shipped,2025-06-08,2025-06-22,
2813,1800,922,processing,2023-12-30,2024-01-02,
2814,669,821,cancelled,2025-05-29,2025-06-09,
2815,1376,657,processing,2025-06-14,2025-06-26,
2816,1382,598,cancelled,2025-05-05,2025-05-17,
2817,517,509,shipped,2023-10-09,2023-10-15,
2818,1519,153,delivered,2023-09-26,2023-10-07,2023-10-04
